book,num,title,title2,originalTitle,composer,composer2,author,author2,theme
JEM,186,"Jésus, ce beau nom",,"Jesus, Jesus","Gaither, Bill",Bill Gaither,"Gaither, Bill",Bill Gaither,Adoration
JEM,187,Jésus est mon divin berger,,The Lord my shephered,"Irvine, Jessie Seymour",Jessie Seymour Irvine,D'après le Psaume 23,D'après le Psaume 23,Jésus-Christ
JEM,188,"Père, je t'adore",,Father I adore you,"Coelho, Terrye",Terrye Coelho,"Coelho, Terrye",Terrye Coelho,Adoration
JEM,189,Tu es mon Dieu,,You are my God,"Hopkins, Tony",Tony Hopkins,"Hopkins, Tony",Tony Hopkins,Adoration
JEM,190,Les mains ouvertes,Garde-nous tout petits devant ta face,,"Vercruysse, Odette",Odette Vercruysse,"Vercruysse, Odette",Odette Vercruysse,Repentance
JEM,191,Chant d'amour à Jésus,"Jésus, nous t'aimons de tout notre cœur","Jesus, Jesus we love you","Warrington, Marion",Marion Warrington,"Warrington, Marion",Marion Warrington,Adoration
JEM,192,Ton nom seul est exalté,,For his name is exalted,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Adoration
JEM,193,"Dieu, je te loue",Pierre rejetée,,Mélodie israëlienne,Mélodie israëlienne,"Woerden, Pierre van",Pierre van Woerden,Dieu
JEM,194,Tu es bon,Je passerai ma vie,,"Vercruysse, Odette",Odette Vercruysse,"Vercruysse, Odette",Odette Vercruysse,Joie et célébration
JEM,195,Sachez que je suis l'Eternel,,Be still and know that I am God,Inconnu,Inconnu,Inconnu,Inconnu,Exhortation
JEM,196,Enseigne-nous,Que la grâce du Seigneur,,"Patterson, Jim",Jim Patterson,"Patterson, Jim",Jim Patterson,Prière
JEM,197,Dieu est pour nous un refuge,Quand la terre est bouleversée,,"Maire, Jolinette",Jolinette Maire,"Maire, Jolinette",Jolinette Maire,Foi et confiance
JEM,198,"Non, il n'y a plus de condamnation",,,"Maire, Christiane",Christiane Maire,"Maire, Christiane",Christiane Maire,Combat spirituel
JEM,199,Prière,"Seigneur, fais de nous",,"Colombier, Noël",Noël Colombier,"Assise, St François d'",St François d' Assise,Prière
JEM,200,Fais-moi dès le matin,,Cause me to hear,"Monroe, Rosalie",Rosalie Monroe,Psaume 143.8,Psaume 143.8,Prière
JEM,201,Reçois favorablement,"O Seigneur, mon rocher",Let the words of my mouth,Inconnu,Inconnu,Inconnu,Inconnu,Repentance
JEM,202,Mon oreille avait entendu parler de toi,Maintenant mon œil te voit,I have heard,"Moala, Tapu",Tapu Moala,"Moala, Tapu",Tapu Moala,Adoration
JEM,203,Quand j'ai vu tes mains,"Seigneur en retour, reçois mon amour !",,"Chanson, Philippe",Philippe Chanson,"Chanson, Philippe",Philippe Chanson,Sainte-cène
JEM,204,Le Seigneur nous a aimés,C'est mon corps,,D'après un spiritual,D'après un spiritual,"Debaisieux, Maurice",Maurice Debaisieux,Sainte-cène
JEM,205,Nous venons dans ta maison,,We have come into this house,"Ballinger, Bruce",Bruce Ballinger,"Ballinger, Bruce",Bruce Ballinger,Adoration
JEM,206,Saint est le Seigneur,La terre est remplie de sa gloire !,Holy holy holy,"Prince, Nolene",Nolene Prince,"Prince, Nolene",Nolene Prince,Adoration
JEM,207,Par tous les saints glorifiés,Gloire à l'Agneau,Deemster,"Owen, William",William Owen,"Saillens, Ruben",Ruben Saillens,Louange
JEM,208,Ton nom est admirable,"Ton nom, Seigneur Jésus",His name is higher,Inconnu,Inconnu,Inconnu,Inconnu,Adoration
JEM,209,Bénissez l'Eternel,,Bless the Lord of my soul,Inconnu,Inconnu,Inconnu,Inconnu,Dieu
JEM,210,"Venez, chantons avec allégresse",Poussons des cris de joie,O come let us sing,"Watson, Merla",Merla Watson,"Watson, Merla",Merla Watson,Joie et célébration
JEM,211,Je louerai l'Eternel,,,"Fraysse, Claude",Claude Fraysse,"Fraysse, Claude",Claude Fraysse,Adoration
JEM,212,C'est de lui,,For from Him,"Thompson, Ena",Ena Thompson,"Thompson, Ena",Ena Thompson,Adoration
JEM,213,Il est beau de louer le Seigneur,Tu me réjouis,,"Neuenschwander, Louise",Louise Neuenschwander,"Neuenschwander, Louise",Louise Neuenschwander,Adoration
JEM,214,De villes en villages,Nous allons de ville en village,,"Burnand, Alain",Alain Burnand,"Budry, Edmond Louis",Edmond Louis Budry,Consécration
JEM,215,Bénédictions,"Voici, compagnons",,Mélodie populaire,Mélodie populaire,"Burnand, Alain",Alain Burnand,Louange
JEM,216,Si mon peuple…,,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Exhortation
JEM,217,Le temple de Dieu,Nous sommes le temple de Dieu,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Consécration
JEM,218,La famille,"Oui, nous faisons partie de la famille de Dieu",,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Joie et célébration
JEM,219,Les souffrances de Jésus,Homme de douleur,,"Neuenschwander, Louise",Louise Neuenschwander,"Neuenschwander, Louise",Louise Neuenschwander,Adoration
JEM,220,Par le voile déchiré,Dans le lieu saint,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Adoration
JEM,221,Jésus mon bien-aimé,,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Adoration
JEM,222,"Jésus, c'est le plus beau nom",,Jesus name above all names,"Hearn, Naida",Naida Hearn,"Cain, Patricia",Patricia Cain,Adoration
JEM,223,Combien j'admire tes demeures,,How lovely are Thy loving,"Soto, Bin",Bin Soto,"Soto, Bin",Bin Soto,Adoration
JEM,224,Autant les cieux sont élevés,Comme un père a compassion de ses enfants,,"Ilg, Serge",Serge Ilg,"Ilg, Serge",Serge Ilg,Adoration
JEM,225,Chantez au Seigneur,Jésus est le Roi de gloire,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Joie et célébration
JEM,226,Le royaume de Dieu,En Jésus nous voyons,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Jésus-Christ
JEM,227,Je veux te louer,,My soul worship,Inconnu,Inconnu,Inconnu,Inconnu,Adoration
JEM,228,Avec des cris de joie,"O Dieu, tu es mon Dieu",,"Timothée, L'équipe",L'équipe Timothée,"Timothée, L'équipe",L'équipe Timothée,Joie et célébration
JEM,229,Louange,Louange à Jésus notre roi,Adore Him,Mélodie africaine,Mélodie africaine,, ,Louange
JEM,230,"Merci, Seigneur",,,"Bergèse, Alain",Alain Bergèse,"Bergèse, Alain",Alain Bergèse,Dieu
JEM,231,"Seigneur, tu es notre joie",Quand parfois dans notre vie,,"Guillou, Léon",Léon Guillou,"Guillou, Léon",Léon Guillou,Joie et célébration
JEM,232,Ma joie de t'appartenir,C'est vers toi que je me tourne,,"Fraysse, Claude",Claude Fraysse,"Hamrat, Leila",Leila Hamrat,Consécration
JEM,233,"Jésus, nous t'adorons",,He is exalted,"Soto, Bin",Bin Soto,"Soto, Bin",Bin Soto,Adoration
JEM,234,Au Seigneur de la joie,Que sur la terre et dans les cieux,,"Dumont, Alain",Alain Dumont,"Arsenault, Paul",Paul Arsenault,Louange
JEM,235,Le Seigneur est vivant,Je te célébrerai parmi les nations,The Lord liveth,"Cook, Jerry",Jerry Cook,"Cook, Jerry",Jerry Cook,Joie et célébration
JEM,236,Du lever du soleil,"Bénissez Dieu, vous ses enfants",From the rising of the sun,"Deming, Paul",Paul Deming,"Deming, Paul",Paul Deming,Louange
JEM,237,Jeunes et vieux,Je leur donnerai la joie,Then shall the Virgin,"Watson, Merla",Merla Watson,"Watson, Merla",Merla Watson,Joie et célébration
JEM,238,Éclate de joie !,La présence du Seigneur,Break forth into joy,Inconnu,Inconnu,Inconnu,Inconnu,Joie et célébration
JEM,239,"Brûle, brûle","Brûle encore, purifie","Burning, Burning","Larsson, John",John Larsson,"Gowans, John",John Gowans,Consécration
JEM,240,"Te ressembler, Jésus",,To be like Jesus,"Larsson, John",John Larsson,"Gowans, John",John Gowans,Consécration
JEM,241,"Avec toi, Seigneur",C'est toi qui nous unis,,"Debaisieux, Maurice",Maurice Debaisieux,"Debaisieux, Maurice",Maurice Debaisieux,Unité
JEM,242,Je t'aime de l'amour du Seigneur,,I love you with the love of the Lord,"Gilbert, James",James Gilbert,"Gilbert, James",James Gilbert,Unité
JEM,243,"Sa bannière, c'est l'amour",Jésus est à moi,His banner,"Peterson, Don",Don Peterson,"Peterson, Don",Don Peterson,Louange
JEM,244,"O Jésus, tu nous appelles",,Hertz und hertz,Psalmodie morave,Psalmodie morave,"Zinzendorf, Nikolaus Ludwig von",Nikolaus Ludwig von Zinzendorf,Exhortation
JEM,245,Tu peux naître de nouveau,Et repartir à zéro,,"Fraysse, Claude",Claude Fraysse,"Bergèse, Colette",Colette Bergèse,Appel
JEM,246,Je te chante une mélodie,"Alléluia, gloire à toi, Seigneur !",I will sing,"Dyer, Max",Max Dyer,"Dyer, Max",Max Dyer,Joie et célébration
JEM,247,Maranatha !,Je lève les yeux vers les montagnes,Je lève les yeux vers les montagnes,"Gonzales, Christian",Christian Gonzales,"Gonzales, Christian",Christian Gonzales,Joie et célébration
JEM,248,En présence de ton peuple,,In the presence of your People,"Chambers, Brent",Brent Chambers,"Chambers, Brent",Brent Chambers,Joie et célébration
JEM,249,Comme une biche,Ainsi mon âme soupire après toi,,"Hogen, John van den",John van den Hogen,"Hogen, John van den",John van den Hogen,Exhortation
JEM,250,Appliquons-nous,,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Consécration
JEM,251,Chante ta joie,"Chante, alléluia, au Prince de la paix",Come on rejoice,"Hernandez, Frank",Frank Hernandez,"Hernandez, Frank",Frank Hernandez,Joie et célébration
JEM,252,Louez Dieu dans son sanctuaire,Que le luth et la harpe et le tambourin,,"Fraysse, Claude",Claude Fraysse,"Fraysse, Claude",Claude Fraysse,Louange
JEM,253,Vous tous les peuples,Car le Seigneur le Très-Haut,,"Corset, Philippe",Philippe Corset,"Corset, Philippe",Philippe Corset,Joie et célébration
JEM,254,Bats des mains,Car Dieu est Roi de la terre,Clap your hands all you people,"Owens, Jimmy",Jimmy Owens,"Owens, Jimmy",Jimmy Owens,Joie et célébration
JEM,255,Je veux chanter au Seigneur,,,"Bedo, Daniel",Daniel Bedo,"Bedo, Daniel",Daniel Bedo,Joie et célébration
JEM,256,"Seigneur, tu as mis ta joie",,The joy of your way,"Hayford, Jack",Jack Hayford,"Hayford, Jack",Jack Hayford,Louange
JEM,257,Je chanterai l'Eternel,Que mes paroles lui soient agréables,,"Hogen, John van den",John van den Hogen,"Hogen, John van den",John van den Hogen,Joie et célébration
JEM,258,Car ta bonté,,Thy Loving Kindness,"Watson, Merla",Merla Watson,"Watson, Merla",Merla Watson,Joie et célébration
JEM,259,"Devant toi, Seigneur","O mon Dieu, je suis à toi",Unto Thee O Lord,"Monroe, Charles F.",Charles F. Monroe,"Monroe, Charles F.",Charles F. Monroe,Consécration
JEM,260,Emmanuel,,Emmanuel,"Buchan, Jeff",Jeff Buchan,"Buchan, Jeff",Jeff Buchan,Adoration
JEM,261,Sachez que l'Eternel est Dieu,,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Exhortation
JEM,262,Béni soit l'homme,Il n'aperçoit point la chaleur,,"Woerden, Pierre van",Pierre van Woerden,"Woerden, Pierre van",Pierre van Woerden,Exhortation
JEM,263,Je me confie en toi,,I trust in Thee O Lord,"Warrington, Marion",Marion Warrington,"Warrington, Marion",Marion Warrington,Consécration
JEM,264,L'Eternel est mon Berger,Quand je marche dans la vallée,,"Bedo, Daniel",Daniel Bedo,"Bedo, Daniel",Daniel Bedo,Dieu
JEM,265,Tendre Père,"Tendre Père, j'aime te contempler",Heavenly Father,Inconnu,Inconnu,Inconnu,Inconnu,Adoration
JEM,266,Ton grand amour,,Your steadfast love,"Sandquist, Ted",Ted Sandquist,"Sandquist, Ted",Ted Sandquist,Adoration
JEM,267,Les bontés de l'Eternel,L'Éternel est mon partage,,"Woerden, Pierre van",Pierre van Woerden,"Woerden, Pierre van",Pierre van Woerden,Dieu
JEM,268,"Seigneur, par tes bontés",,,"Fraysse, Claude",Claude Fraysse,"Bergèse, Colette",Colette Bergèse,Dieu
JEM,269,"O mon Père, je crois",,Father I believe you,"Anderson, Sally",Sally Anderson,"Anderson, Sally",Sally Anderson,Foi et confiance
JEM,270,Alléluia ! Gloire à Dieu,"Père, notre Père",Glory to God,"Christmas, Charles",Charles Christmas,"Christmas, Charles",Charles Christmas,Dieu
JEM,271,Avoir Dieu pour ami,Joie d'un compagnon de joie,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Louange
JEM,272,Dieu de gloire,Car tu es Dieu,I exalt Thee,"Sanchez, Pete Jr.",Pete Jr. Sanchez,"Sanchez, Pete Jr.",Pete Jr. Sanchez,Adoration
JEM,273,Tu es le Dieu puissant,,You are the mifhty God,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Adoration
JEM,274,O Dieu vivant,Seigneur des hommes,O Lord our God,"Landry, Carey",Carey Landry,"Landry, Carey",Carey Landry,Louange
JEM,275,Tu es vie,Je regarde à ta croix,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Repentance
JEM,276,Qui donc dans le ciel,Tu es Adonaï Jireh,,"Jung, Michèle ; Deverrewaere, Thierry",Michèle Jung ; Thierry Deverrewaere,"Jung, Michèle ; Deverrewaere, Thierry",Michèle Jung ; Thierry Deverrewaere,Dieu
JEM,277,"Alléluia, Il est Roi","Alléluia, Jésus-Christ est Seigneur",Halleluja! He is the Lord,"Hernandez, Frank",Frank Hernandez,"Hernandez, Frank",Frank Hernandez,Jésus-Christ
JEM,278,Roi des rois,"Jésus, Prince de paix",King of kings and Lord of Lords,Inconnu,Inconnu,Inconnu,Inconnu,Louange
JEM,279,Prosternez-vous,Prosternez-vous devant votre Roi,Lift up your heads,"Fry, Steven",Steven Fry,"Fry, Steven",Steven Fry,Adoration
JEM,280,Lion de Juda,Gloire au grand Roi,Lion of Judah,"Sandquist, Ted",Ted Sandquist,"Sandquist, Ted",Ted Sandquist,Louange
JEM,281,Jésus-Christ est Seigneur,De son trône de clarté,,"Glardon, Christian",Christian Glardon,"Glardon, Christian",Christian Glardon,Combat spirituel
JEM,282,"Jésus, ressuscité",Tu es le Roi qui règne sur nous,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Louange
JEM,283,Assis avec Christ,Car c'est en Jésus-Christ,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Combat spirituel
JEM,284,Voici l'Agneau de Dieu,Son nom est Jésus,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Jésus-Christ
JEM,285,Son nom est Jésus,,His name is Jesus,Inconnu,Inconnu,Inconnu,Inconnu,Adoration
JEM,286,Fils de Dieu,Après m'être détourné,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Repentance
JEM,287,"Saint, saint",Rendons gloire à son saint nom,"Holy, holy","Hernandez, Frank",Frank Hernandez,"Hernandez, Frank",Frank Hernandez,Adoration
JEM,288,"Oui, tu es digne","Jésus, tu es le Maître en moi",Worthy art thou,"Richards, Dave",Dave Richards,"Richards, Dave",Dave Richards,Adoration
JEM,289,Magnifique est le Seigneur,,,"Donnet, Sœur Thérèse",Sœur Thérèse Donnet,"Donnet, Sœur Thérèse",Sœur Thérèse Donnet,Adoration
JEM,290,Chante alléluia au Seigneur,,Sing Hallelujah to the Lord,"Stassen, Linda",Linda Stassen,"Stassen, Linda",Linda Stassen,Adoration
JEM,291,Alléluia,,Halleluja!,"Fry, Steven",Steven Fry,"Fry, Steven",Steven Fry,Adoration
JEM,292,Ruah,"Ni par puissance, ni par force",Ruah,Inconnu,Inconnu,Inconnu,Inconnu,Foi et confiance
JEM,293,La vie pour moi,,The greatest thing in all my life,"Pendergrass, Mark",Mark Pendergrass,"Pendergrass, Mark",Mark Pendergrass,Consécration
JEM,294,À toi nos cœurs,Nous marchons à ta suite,We worship and adore you,"Baas, Ge",Ge Baas,"Baas, Ge",Ge Baas,Consécration
JEM,295,Que ma vie te glorifie,,"In my life, Lord be glorified","Kilpatrick, Bob",Bob Kilpatrick,"Kilpatrick, Bob",Bob Kilpatrick,Consécration
JEM,296,Réunis en ton nom,,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Unité
JEM,297,"Père, unis-nous tous",,Father make us one,"Ridings, Rick",Rick Ridings,"Ridings, Rick",Rick Ridings,Unité
JEM,298,Tu es le Créateur,,,"Bryon, Gérard",Gérard Bryon,"Bryon, Gérard",Gérard Bryon,Adoration
JEM,299,El Shaddaï,Ton amour et ta bonté,El Shaddai,"Thompson, John",John Thompson,"Card, Michael",Michael Card,Adoration
JEM,300,"Vers toi, Seigneur",,I love you Lord,"Klein, Laurie",Laurie Klein,"Klein, Laurie",Laurie Klein,Adoration
JEM,301,Prince de paix,,,"Trapi, Claire-Lise",Claire-Lise Trapi,"Trapi, Claire-Lise",Claire-Lise Trapi,Adoration
JEM,302,Béni soit le Seigneur,Nous te louons Seigneur,Bendito el segnor,Mélodie espagnole,Mélodie espagnole,, ,Joie et célébration
JEM,303,Louange et gloire à ton nom,Gloire à Dieu au plus haut des cieux,,Gocam,Gocam,Gocam,Gocam,Joie et célébration
JEM,304,Rendons grâces au Seigneur,,Oh! Give thanks,"Chambers, Brent",Brent Chambers,"Chambers, Brent",Brent Chambers,Exhortation
JEM,305,Frappe des mains,"Car dans ton cœur, il est entré",,"Precigout, Helene",Helene Precigout,"Precigout, Helene",Helene Precigout,Joie et célébration
JEM,306,Gloire à Dieu,Servez le Seigneur d'un cœur joyeux,Praise the Lord,"Markoya, Daniel",Daniel Markoya,"Markoya, Daniel",Daniel Markoya,Joie et célébration
JEM,307,Crie de joie,Toute la terre,Shout for joy,"Pink, Ramon",Ramon Pink,"Pink, Ramon",Ramon Pink,Joie et célébration
JEM,308,Célébrons d'un seul cœur le Seigneur,,Lasst uns loben den Namen,, ,, ,Louange
JEM,309,Dieu règne,Faites un bruit joyeux,The Lord reigns,"Sandquist, Ted",Ted Sandquist,"Sandquist, Ted",Ted Sandquist,Louange
JEM,310,Le rocher de notre salut,Je chanterai avec joie,The rock of my salvation,"Sauni, Shona",Shona Sauni,"Sauni, Shona",Shona Sauni,Joie et célébration
JEM,311,Chant de victoire,Avec Dieu nous ferons des exploits,Victory song,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,312,"Je m'écrie: ""Loué soit l'Eternel !""",,,"Hurtrel, Danie",Danie Hurtrel,"Hurtrel, Danie",Danie Hurtrel,Combat spirituel
JEM,313,"Montre ta force, Seigneur !",Béni soit le Seigneur,Call to war ,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,314,Majesté,Exaltons et célébrons,Majesty,"Hayford, Jack",Jack Hayford,"Hayford, Jack",Jack Hayford,Adoration
JEM,315,"Éternel, j'ai entendu ce que tu nous as annoncé",,Ode an die Freude,"Beethoven, Ludvig van",Ludvig van Beethoven,, ,Louange
JEM,316,Tournez les yeux vers le Seigneur,J'ai cherché le Seigneur,,"Algeria, Equipe",Equipe Algeria,"Algeria, Equipe",Equipe Algeria,Appel
JEM,317,Ouvrez les portes du saint lieu,,,"Georg, Weissel",Weissel Georg,"Pidoux, Pierre",Pierre Pidoux,Exhortation
JEM,318,"Chante, chante","Seigneur, nous te chanterons","Happy, happy","Watson, Merla",Merla Watson,"Watson, Merla",Merla Watson,Joie et célébration
JEM,319,Chant de Pâques,Entends le chant qui résonne,Hear the bells ringing,"Herring, Anne",Anne Herring,"Herring, Anne",Anne Herring,Appel
JEM,320,Il est vivant,"Vivant, Jésus est vivant",,"Edewards, Abram",Abram Edewards,"Muller, Ruth",Ruth Muller,Louange
JEM,321,Nous venons devant le Seigneur glorieux,Nous tenons fermement,As we come before,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,322,Vous bondirez de joie,Et tous les arbres des champs,The Trees of the Field,"Dauerman, Stuart",Stuart Dauerman,"Dauerman, Stuart",Stuart Dauerman,Joie et célébration
JEM,323,Je veux danser,Pour le Roi des rois,I wanna dance and sing,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Joie et célébration
JEM,324,"Abba, Père",Je veux être à toi seulement,Abba Father,"Bilbrough, David",David Bilbrough,"Bilbrough, David",David Bilbrough,Consécration
JEM,325,"Viens, Esprit de sainteté",Viens Esprit du Père,,Gocam,Gocam,"Gouze, Andre",Andre Gouze,Saint-Esprit
JEM,326,"Viens, Seigneur Jésus",,,"Fraysse, Claude",Claude Fraysse,"Bergèse, Colette",Colette Bergèse,Prière
JEM,327,Dieu est esprit,,,"Lafitte, Corinne",Corinne Lafitte,"Lafitte, Corinne",Corinne Lafitte,Adoration
JEM,328,Adorons le Seigneur,"Dans la joie, au milieu de ton peuple",,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Adoration
JEM,329,Nous t'adorons,Nous t'aimons tendre Père,Glorify Thy Name,"Adkins, Donna",Donna Adkins,"Adkins, Donna",Donna Adkins,Adoration
JEM,330,"Jésus, nous te couronnons",,Jesus we enthrone you,"Kyle, Paul",Paul Kyle,"Kyle, Paul",Paul Kyle,Adoration
JEM,331,Digne est l'agneau,"Force, gloire",Worthy is the lamb,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Adoration
JEM,332,Rédempteur du monde,Merci notre Père,There is a redeemer,"Green, Melody",Melody Green,"Green, Melody",Melody Green,Adoration
JEM,333,"Je t'exalterai, Seigneur","Seigneur élève-toi, au-dessus des cieux",I will give thanks to Thee,"Chambers, Brent",Brent Chambers,"Chambers, Brent",Brent Chambers,Adoration
JEM,334,Ne crains pas,Quand tu passeras par les eaux,,"McGowen, Linda",Linda McGowen,"McGowen, Linda",Linda McGowen,Exhortation
JEM,335,"Toi, lève-toi !",Comment les hommes croiront-ils,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Appel
JEM,336,Hosanna,Nous célébrons ton nom,Hosanna,"Tuttle, Carl",Carl Tuttle,"Tuttle, Carl",Carl Tuttle,Joie et célébration
JEM,337,Venez chanter de joie,Allons avec des louanges vers lui,Come let us sing for joy,"Chambers, Brent",Brent Chambers,"Chambers, Brent",Brent Chambers,Joie et célébration
JEM,338,Jésus a mis un chant,,Jesus put this song into our heart,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Joie et célébration
JEM,339,Soyez joyeux,C'est le moment d'entrer,Rejoice! Rejoice!,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Joie et célébration
JEM,340,Dieu est bon,Et quand je pense à son amour pour moi,God is good,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Joie et célébration
JEM,341,Victoire,Victoire au Seigneur de la vie,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Combat spirituel
JEM,342,Gloire au Seigneur,Je loue mon Dieu,Praise to the Lord,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Louange
JEM,343,Comme un agneau,"Tu es ressuscité, tu es vivant",Led like a lamb,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Jésus-Christ
JEM,344,C'est ton sang,,It's your Blood,"Christ, Michael",Michael Christ,"Christ, Michael",Michael Christ,Adoration
JEM,345,Laissez éclater la joie,Tout dans son palais,,"Pons, Fabienne",Fabienne Pons,"Pons, Fabienne",Fabienne Pons,Joie et célébration
JEM,346,"Digne, O digne",Chantons alléluia !,Worthy are you Lord,"Kinzer, Mark S.",Mark S. Kinzer,"Kinzer, Mark S.",Mark S. Kinzer,Adoration
JEM,347,Tu es l'auteur de mon bonheur,,You are the words I sing,Inconnu,Inconnu,Inconnu,Inconnu,Joie et célébration
JEM,348,Nous apportons dans ta maison,Et nous élevons vers toi,We bring a sacrifice of praise,"Dearman, Kirk",Kirk Dearman,"Dearman, Kirk",Kirk Dearman,Joie et célébration
JEM,349,O j'ai besoin de toi,,We need to hear from you,"Crouch, Andrae",Andrae Crouch,"Crouch, Andrae",Andrae Crouch,Foi et confiance
JEM,350,Il est le Dieu de mon salut,,,"Hurtrel, Danie",Danie Hurtrel,"Hurtrel, Danie",Danie Hurtrel,Joie et célébration
JEM,351,"Nous voici, Seigneur",Notre amour pour toi,We are here to praise you,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Repentance
JEM,352,Il est exalté,Il est Seigneur,He is exalted,"Paris, Twila",Twila Paris,"Paris, Twila",Twila Paris,Adoration
JEM,353,Quand j'invoque le Seigneur,Il est vivant ! Béni soit mon rocher,I will call upon the Lord,"Cook, Richard",Richard Cook,"Cook, Richard",Richard Cook,Combat spirituel
JEM,354,Mon seul abri,Je m'appuie sur toi,You are my Hiding Place,"Ledner,  Michael", Michael Ledner,"Ledner,  Michael", Michael Ledner,Consécration
JEM,355,Un jour dans tes parvis,Rassemblés en ce lieu,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Joie et célébration
JEM,356,Exaltons le Seigneur,Le Seigneur marche dans la splendeur,The Lord is marching out,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Joie et célébration
JEM,357,Nous te glorifions,O Roi des rois,We will glorify,"Paris, Twila",Twila Paris,"Paris, Twila",Twila Paris,Adoration
JEM,358,Chantez au Seigneur,"Alléluia, chantez au Seigneur",,"Fraysse, Claude",Claude Fraysse,"Arnera, Olivier",Olivier Arnera,Exhortation
JEM,359,Viens adorer,Peuple racheté,Come and praise Him royal priest,"Carter, Andy",Andy Carter,"Carter, Andy",Andy Carter,Adoration
JEM,360,Une nouvelle création,Je veux te louer Seigneur,I am a new creation,"Bilbrough, David",David Bilbrough,"Bilbrough, David",David Bilbrough,Joie et célébration
JEM,361,Le Seigneur est au milieu de toi,"Crie de joie, chante alléluia",,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Joie et célébration
JEM,362,Prosternons-nous,Car il est notre Dieu,Come let us worship and bow down,"Doherty, Dave",Dave Doherty,"Doherty, Dave",Dave Doherty,Adoration
JEM,363,Ensemble,Ensemble nous pouvons chanter,All together,"Edwards, Abraham",Abraham Edwards,"Muller, Ruth",Ruth Muller,Unité
JEM,364,Viens Esprit de Dieu,Remplis-nous de toi,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Appel
JEM,365,C'est Dieu qui exerce,Le Dieu tout-puissant donne la victoire,The battle song,"Garratt, Dale",Dale Garratt,"Garratt, Dale",Dale Garratt,Combat spirituel
JEM,366,L'Eternel Dieu est au milieu de toi,,The Lord your God is in your midst,Inconnu,Inconnu,Inconnu,Inconnu,Joie et célébration
JEM,367,La voix des petits enfants,"Seigneur, notre maître",,"Neuenschwander, Louise",Louise Neuenschwander,"Neuenschwander, Louise",Louise Neuenschwander,Louange
JEM,368,Dieu tu es grand,,Great is the Lord,"Smith, Michael Whitaker",Michael Whitaker Smith,"Smith, Michael Whitaker",Michael Whitaker Smith,Adoration
JEM,369,"Change mon cœur, Seigneur","Jésus, tu es le potier","Change my Heart, O God","Espinosa, Eddie",Eddie Espinosa,"Espinosa, Eddie",Eddie Espinosa,Repentance
JEM,370,Nous te bénissons,"Seigneur, notre Dieu",Father in heaven,"Fitts, Bob",Bob Fitts,"Fitts, Bob",Bob Fitts,Adoration
