"book","num","title","title2","originalTitle","composer","composer2","author","author2","theme"
"Ailes de la Foi",155,"O Dieu dont la tendresse.",,"Die Wollust dieser Welt","Ahasvérus Fritsch","Ahasvérus Fritsch","Saillens, Ruben","Ruben Saillens","Mariage"
"Ailes de la Foi",156,"Ah ! qu'il est beau de voir des frères.",,,"Malan, César","César Malan","Malan, César","César Malan","L'Eglise - Cène"
"Ailes de la Foi",157,"L'amour de Jésus-Christ nous presse.",,,"Bost, Ami","Ami Bost","Clottu, F.-G.","F.-G. Clottu","L'Eglise - Cène"
"Ailes de la Foi",158,"Il est une race immortelle.",,,"Wilson, F.","F. Wilson","Saillens, Ruben","Ruben Saillens","L'Eglise - Cène"
"Ailes de la Foi",159,"J'ai faim, j'ai soif, Jésus.",,,"Mélodie autrichienne","Mélodie autrichienne","Saillens, Ruben ; imité de Monsell, John Samuel Bewley","Ruben Saillens ; imité de John Samuel Bewley Monsell","L'Eglise - Cène"
"Ailes de la Foi",160,"Jésus, fils unique du Père.","Emmanuel, dans ton Eglise",,"Malan, César","César Malan","Malan, César","César Malan","L'Eglise - Cène"
"Ailes de la Foi",161,"Agneau, victime expiatoire.","Réunis autour de la table",,"Malan, César","César Malan","Hymnes et cantiques","Hymnes et cantiques","L'Eglise - Cène"
"Ailes de la Foi",162,"En avant ! en avant !",,,"Recueil de Freylinghausen","Recueil de Freylinghausen","Saillens, Ruben","Ruben Saillens","L'Eglise - Cène"
"Ailes de la Foi",163,"Serrons nos rangs.","Frères, frères, son nom est Amour",,"Cantiques du Réveil","Cantiques du Réveil","Cantiques du Réveil","Cantiques du Réveil","L'Eglise - Cène"
"Ailes de la Foi",164,"Salut, montagnes bien-aimées.","Esprit qui les fis vivre, anime",,"Roucaute, Louis","Louis Roucaute","Saillens, Ruben","Ruben Saillens","L'Eglise"
"Ailes de la Foi",165,"Tu nous aimes, Seigneur.",,,"Urhan, Christian","Christian Urhan","Lemire, Mme","Mme Lemire","L'Eglise - Cène"
"Ailes de la Foi",166,"Béni soit le lien.",,"Dennis","Naegeli, Hans Georg","Hans Georg Naegeli","Budry, Edmond Louis","Edmond Louis Budry","L'Eglise - Cène"
"Ailes de la Foi",167,"Voici de tes enfants.",,,," ","Saillens, Ruben","Ruben Saillens","L'Eglise"
"Ailes de la Foi",168,"Jour du Seigneur.",,"Ach Gott und Herr","Hymnodus Sacer","Hymnodus Sacer","Engel, Matthias","Matthias Engel","L'Eglise - Dimanche"
"Ailes de la Foi",169,"Qu'aujourd'hui toute la terre.",,,"Gabrieli, Giovanni","Giovanni Gabrieli","Malan, César","César Malan","L'Eglise - Dimanche"
"Ailes de la Foi",170,"Ta Parole est la richesse.",,,"Gabrieli, Giovanni","Giovanni Gabrieli","Bonnard, Emile","Emile Bonnard","La Bible"
"Ailes de la Foi",171,"Unissons nos coeurs et nos voix.","Béni soit le jour du Seigneur",,"Burnett, Edward","Edward Burnett","Saillens, Ruben","Ruben Saillens","L'Eglise - Dimanche"
"Ailes de la Foi",172,"Peuple chrétien.",,,"Laur, Ferdinand Samuel","Ferdinand Samuel Laur","Monod, Théodore","Théodore Monod","L'Eglise - Dimanche"
"Ailes de la Foi",173,"Il vient, il vient !",,,"Laur, Ferdinand Samuel","Ferdinand Samuel Laur","Lutteroth, Henri","Henri Lutteroth","Jésus-Christ - Son retour"
"Ailes de la Foi",174,"Que la Grâce de notre Seigneur.",,,"Gregor, Charles","Charles Gregor",," ","Bénédiction"
"Ailes de la Foi",175,"Moment si doux de la prière.",,,"Air grégorien arrangé par Mason, Dr Lowell","Air grégorien arrangé par Dr Lowell Mason","Mégroz, Mme","Mme Mégroz","Prière"
"Ailes de la Foi",176,"Dieu, mon rocher.",,,"Haendel, George Frideric","George Frideric Haendel","Malan, César","César Malan","Prière"
"Ailes de la Foi",177,"Le temps est court.",,,"Haendel, George Frideric","George Frideric Haendel","Lemire, Mme","Mme Lemire","Jésus-Christ - Son retour"
"Ailes de la Foi",178,"Oh ! qui soutiendra ma faiblesse.",,"Come, gracious Spirit, heavenly Dove","Hews, George","George Hews","Psaumes et Cantiques","Psaumes et Cantiques","Aspiration de l'âme"
"Ailes de la Foi",179,"Je m'approche de toi.",,,," ","Pélaz, Adèle","Adèle Pélaz","Prière"
"Ailes de la Foi",180,"Jésus, tu passais naguère.",,,"Roos, S.-P. de","S.-P. de Roos","Nicole, Jules-Marcel","Jules-Marcel Nicole","Prière"
"Ailes de la Foi",181,"Mon Dieu, mon Père.",,,"Malan, César","César Malan","Malan, César","César Malan","Prière"
"Ailes de la Foi",182,"Mon Dieu, plus près de toi.",,"Bethany","Mason, Dr Lowell","Dr Lowell Mason","Chatelanat, Charles","Charles Chatelanat","Aspiration de l'âme"
"Ailes de la Foi",183,"Nous t'adorons.","Verse en nos cœurs",,"Purday, Charles Henry","Charles Henry Purday","Pélaz, Adèle","Adèle Pélaz","Aspiration de l'âme"
"Ailes de la Foi",184,"J'ai soif de ta présence.","Chaque jour à chaque heure","I need Thee every hour","Lowry, Robert","Robert Lowry","Glardon, Auguste","Auguste Glardon","Aspiration de l'âme"
"Ailes de la Foi",185,"Jéhova, vers toi je crie.",,"Bryn Calfaria","Owen, William","William Owen","Saillens, Ruben","Ruben Saillens","Prière"
"Ailes de la Foi",186,"O Dieu de vérité.",,,"Bost, Ami","Ami Bost","Corneille, Pierre ; Bonnet, Louis","Pierre Corneille ; Louis Bonnet","Prière"
"Ailes de la Foi",187,"Par la flamme et la nuée.",,,"Steggal, Charles H.","Charles H. Steggal","Saillens, Ruben","Ruben Saillens","Prière"
"Ailes de la Foi",188,"Parle, parle Seigneur.",,,"Bost, Ami","Ami Bost","Corneille, Pierre","Pierre Corneille","Prière"
"Ailes de la Foi",189,"Reste avec moi.",,"Eventide","Monk, William Henry","William Henry Monk","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",190,"Reste avec nous.",,"Eventide","Monk, William Henry","William Henry Monk","Chaponnière, Francis","Francis Chaponnière","Aspiration de l'âme"
"Ailes de la Foi",191,"Daigne bénir, fidèle et tendre Père.",,"Eventide","Monk, William Henry","William Henry Monk","Decoppet, Auguste Louis","Auguste Louis Decoppet","Naissance"
"Ailes de la Foi",192,"Saint des saints.",,,"Malan, César","César Malan","Malan, César","César Malan","Prière"
"Ailes de la Foi",193,"O Dieu ! toute ma prière.",,,"Malan, César","César Malan","Malan, César","César Malan","Prière"
"Ailes de la Foi",194,"Seigneur, tu donnes ta grâce.",,"Lord, I Hear the Showers of Blessing","Bradbury, Willliam Batchelder","Willliam Batchelder Bradbury","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",195,"Souvent, Seigneur, en sa détresse.",,,"Bost, Ami","Ami Bost","Lutteroth, Mme","Mme Lutteroth","Prière"
"Ailes de la Foi",196,"C'est toi, Jésus.",,,"Malan, César","César Malan","Malan, César","César Malan","Aspiration de l'âme"
"Ailes de la Foi",197,"Dans l'abîme de misère.",,"Deutschlandlied","Haydn, Joseph","Joseph Haydn","Vinet, Alexandre","Alexandre Vinet","Aspiration de l'âme"
"Ailes de la Foi",198,"Le cri de mon âme.",,"Creator Spirit, by Whose Aid","Bortniansky, Dimitri","Dimitri Bortniansky","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",199,"Dieu de grâce.",,"When by Fear My Heart is Daunted","Webbe, Samuel","Samuel Webbe","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",200,"Mon Dieu, quelle guerre cruelle.",,,"Mainzer, Joseph","Joseph Mainzer","Racine, Jean","Jean Racine","Aspiration de l'âme"
"Ailes de la Foi",201,"Plus haut, plus haut !",,"Something for Thee","Lowry, Robert","Robert Lowry","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",202,"Travaux, douleurs.",,"Wie groß ist des Allmächtigen Güte","Knecht, Justin Heinrich","Justin Heinrich Knecht","Malan, César","César Malan","Aspiration de l'âme"
"Ailes de la Foi",203,"Je cherchais à travers mes larmes.",,"Wie groß ist des Allmächtigen Güte","Knecht, Justin Heinrich","Justin Heinrich Knecht","Saillens, Ruben","Ruben Saillens","Aspiration de l'âme"
"Ailes de la Foi",204,"Seigneur, attire.",,,"Morriss, Charles H.","Charles H. Morriss","Hunter, M.","M. Hunter","Aspiration de l'âme"
"Ailes de la Foi",205,"Viens, mon âme te réclame.",,,"Russel","Russel","Humbert, Mlle Amélie","Mlle Amélie Humbert","Aspiration de l'âme"
"Ailes de la Foi",206,"Tiens dans ta main.",,"Hold Thou my Hand","Main, Hubert Platt","Hubert Platt Main","Rilliet, L.","L. Rilliet","Aspiration de l'âme"
"Ailes de la Foi",207,"Entends-tu, Jésus t'appelle.","Laisse entre le Roi de gloire","Have you any room for Jesus","Williams, C.-C.","C.-C. Williams","Humbert, Mlle Amélie","Mlle Amélie Humbert","Evangélisation - Appel"
"Ailes de la Foi",208,"Lorsque devant l'Agneau.","Serez-vous avec nous ?",,," ","Gaensli, Rose","Rose Gaensli","Evangélisation - Appel"
"Ailes de la Foi",209,"Demain, peut-être, je te croirai.",,"Almost Persuaded","Bliss, Philip-Paul","Philip-Paul Bliss","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",210,"Gémissant sous l'esclavage.","O joyeuse espérance",,"Mac Granahan, James","James Mac Granahan","Rochedieu, Charles","Charles Rochedieu","Evangélisation - Appel"
"Ailes de la Foi",211,"Dans ma misère et mon péché.",,,"Bron, W.","W. Bron","Pilet, E.","E. Pilet","Evangélisation - Appel"
"Ailes de la Foi",212,"J'ai trouvé la paix profonde.","Je voudrais te voir mon frère",,"Bliss, Philip-Paul","Philip-Paul Bliss","Malan, Colonelle","Colonelle Malan","Evangélisation - Appel"
"Ailes de la Foi",213,"Bientôt le Seigneur va venir.","Es-tu prêt, es-tu prêt ?",,"Guillod, Georges","Georges Guillod","Guillod, Georges","Georges Guillod","Evangélisation - Appel"
"Ailes de la Foi",214,"Pourquoi donc attendre.","Pourquoi, pourquoi",,"Root, George Frederick","George Frederick Root","Morel, Alexandre","Alexandre Morel","Evangélisation - Appel"
"Ailes de la Foi",215,"Viens, âme perdue.","Oui, la victoire, tu l'auras",,"Doane, William Howard","William Howard Doane","Favre, Ernest","Ernest Favre","Evangélisation - Appel"
"Ailes de la Foi",216,"Viens à Jésus, il t'appelle.","Aujourd'hui viens à lui",,"Fawcett, John","John Fawcett","Rivier, Théophile","Théophile Rivier","Evangélisation - Appel"
"Ailes de la Foi",217,"J'apporterai ma détresse à Jésus.",,,"Songs and Solos","Songs and Solos","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",218,"Sans un Dieu puissant pour Père.",,,," ","Paul, Léon","Léon Paul","Evangélisation - Appel"
"Ailes de la Foi",219,"Nous voguons vers un beau rivage.","Viens avec nous, la voile est prête",,"Bradbury, Willliam Batchelder","Willliam Batchelder Bradbury","Vesson","Vesson","Evangélisation - Appel"
"Ailes de la Foi",220,"Viens à la croix, âme perdue.",,"I am trusting Thee, Lord Jesus","Bullinger, Ethelbert William","Ethelbert William Bullinger","Budry, Edmond Louis","Edmond Louis Budry","Evangélisation - Appel"
"Ailes de la Foi",221,"Oh ! viens à Moi.",,,"Stebbins, George Coles","George Coles Stebbins","Pélaz, Adèle","Adèle Pélaz","Evangélisation - Appel"
"Ailes de la Foi",222,"On frappe ! On frappe ! Entends-tu ?",,,"Excell, Edwin Othello","Edwin Othello Excell","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",223,"Quelqu'un frappe à votre porte.",,,"Excell, Edwin Othello","Edwin Othello Excell","Monod, Edouard","Edouard Monod","Evangélisation - Appel"
"Ailes de la Foi",224,"Jésus, mis à mort pour moi.",,,"Schop, Johann","Johann Schop","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",225,"O toi, qui souffres solitaire.","Dieu te cherche",,"Guillod, Georges","Georges Guillod","Guillod, Georges","Georges Guillod","Evangélisation - Appel"
"Ailes de la Foi",226,"Bien loin de toi mon père.",,,"Cantiques du Réveil","Cantiques du Réveil","Pélaz, Adèle","Adèle Pélaz","Evangélisation - Appel"
"Ailes de la Foi",227,"Où cherchez-vous le bonheur.","N'avez-vous point de place","Have you no Room for Jesus","Harkness, Robert","Robert Harkness","Rochedieu, Charles","Charles Rochedieu","Evangélisation - Appel"
"Ailes de la Foi",228,"Jésus t'appelle, oh ! viens et vois.","Jésus, sauve, Jésus sauve",,"Mac Granahan, James","James Mac Granahan","Valès, F.","F. Valès","Evangélisation - Appel"
"Ailes de la Foi",229,"Voudrais-tu goûter le parfait bonheur.","A la grâce, à la croix, viens",,"Juillerat, James","James Juillerat","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",230,"Où trouver une retraite.",,,"Ambresin, Fr.","Fr. Ambresin","Ambresin, Fr.","Fr. Ambresin","Evangélisation - Appel"
"Ailes de la Foi",231,"Aux jours d'angoisse et de souffrance.",,,"Dykes, John Bacchus","John Bacchus Dykes","Sauvin, J.","J. Sauvin","Evangélisation - Appel"
"Ailes de la Foi",232,"O vous qui n'avez pas la paix.","Quand Jésus remplit un cœur","Draw Me Nearer","Doane, William Howard","William Howard Doane","Coulin, Mlle N.","Mlle N. Coulin","Evangélisation - Appel"
"Ailes de la Foi",233,"Venez, coeurs souffrants et meurtris.","Nom célébré par les élus","The Great Physician","Stockton, John H.","John H. Stockton","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",234,"Pécheur, qui t'appelle ainsi ?",,,"Borthwick, Jane Laurie","Jane Laurie Borthwick","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",235,"Par ce chemin solitaire.",,,"Recueil anglais","Recueil anglais","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",236,"Place pour toi pécheur.",,,"Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",237,"Publiez bien haut la grande nouvelle.","Le salut pour tous, le salut par grâce","Whosoever Will","Bliss, Philip-Paul","Philip-Paul Bliss","Glardon, Auguste","Auguste Glardon","Evangélisation - Appel"
"Ailes de la Foi",238,"Possèdes-tu, pauvre pécheur.","Pour moi, j'ai mon Sauveur",,"Deschamps, Abel","Abel Deschamps","Deschamps, Abel","Abel Deschamps","Evangélisation - Appel"
"Ailes de la Foi",239,"O Christ, éternel rocher.",,"Petra","Redhead, Richard","Richard Redhead","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",240,"Que devient mon enfant ce soir ?","Cherchez mon enfant ce soir",,"Lowry, Robert","Robert Lowry","Budry, Edmond Louis","Edmond Louis Budry","Evangélisation - Appel"
"Ailes de la Foi",241,"Sans fruit ! sans fruit !",,,"Vail, Silas Jones","Silas Jones Vail","Fisch, Auguste","Auguste Fisch","Evangélisation - Appel"
"Ailes de la Foi",242,"Quel est ce passant, dites-moi.","Jésus de Nazareth est ici","Jesus of Nazareth passeth by","Perkins, Theodore E.","Theodore E. Perkins","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",243,"Écoutez ! Jésus lui-même.",,"Day by Day the Manna Fell","Redhead, Richard","Richard Redhead","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",244,"Joie au ciel.",,,"Recueil anglais","Recueil anglais","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",245,"Choeur des bienheureux.","Gloire, Gloire à Dieu",,"Root, George Frederick","George Frederick Root","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",246,"Pécheur, je voudrais te guérir.",,,"Knapp, Aline-J.-F.","Aline-J.-F. Knapp","Rochedieu, Charles","Charles Rochedieu","Evangélisation - Appel"
"Ailes de la Foi",247,"Si vous saviez quel Sauveur je possède.","Mon Sauveur vous aime","I Am Praying for You","Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",248,"Apporte sur le calvaire.",,"I am trusting Thee, Lord Jesus","Bullinger, Ethelbert William","Ethelbert William Bullinger","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",249,"Regarde, âme angoissée.",,,"Taylor, Edward G.","Edward G. Taylor","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",250,"Regarde à Jésus, c'est la vie.",,,"Christian Psalmist","Christian Psalmist","Van der Beken, V.","V. Van der Beken","Evangélisation - Appel"
"Ailes de la Foi",251,"Souviens-toi du Calvaire.","Cède, cède ton cœur",,"Chants de l'Armée du Salut","Chants de l'Armée du Salut","Chants de l'Armée du Salut","Chants de l'Armée du Salut","Evangélisation - Appel"
"Ailes de la Foi",252,"Viens au Père qui t'appelle.","Aujourd'hui viens à lui","Why not now ?","Case, Charles Clinton","Charles Clinton Case","Marot, Clément","Clément Marot","Evangélisation - Appel"
"Ailes de la Foi",253,"Venez à Celui qui pardonne.",,"Rescue the Perishing","Doane, William Howard","William Howard Doane","Monod, Edouard","Edouard Monod","Evangélisation - Appel"
"Ailes de la Foi",254,"Viens ô coeur désolé.",,"Consolator","Webbe, Samuel","Samuel Webbe","Saillens, Ruben","Ruben Saillens","Evangélisation - Appel"
"Ailes de la Foi",255,"Oh ! croyez que Dieu vous donne.",,"At the Cross There's Room","Lowry, Robert","Robert Lowry","Glardon, Auguste","Auguste Glardon","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",256,"Aujourd'hui tu m'appelles.",,,"Air Gallois","Air Gallois","Schürer, Mlle E.","Mlle E. Schürer","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",257,"Le Prince de la vie.","Oh ! Quel bonheur pour le pécheur",,"Grunholzer, F.","F. Grunholzer","Mazeirac, J.-R.","J.-R. Mazeirac","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",258,"Tel que je suis, sans rien à moi.","Agneau de Dieu, je viens","Woodworth","Bradbury, William Batchelder","William Batchelder Bradbury","Elliot, Charlotte","Charlotte Elliot","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",259,"Miséricorde insondable.","Jésus, je viens, je viens à toi",,"Chants de l'Armée du Salut","Chants de l'Armée du Salut","Chants de l'Armée du Salut","Chants de l'Armée du Salut","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",260,"Tel que je suis, pécheur rebelle.",,,"Recueil anglais","Recueil anglais","Monod, Henri","Henri Monod","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",261,"Agneau de Dieu, messager de la grâce.",,"Wiegenlied Op. 49 No. 4 (Lullaby)","Brahms, Johannes","Johannes Brahms","Pélaz, Adèle","Adèle Pélaz","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",262,"Seigneur, je n'ai rien à t'offrir.","Prends-moi tel que je suis","Take me as I am","Sankey, Ira David","Ira David Sankey","Monod, Edouard","Edouard Monod","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",263,"Redites-moi l'histoire.",,"Tell Me the Old, Old Story","Doane, William Howard","William Howard Doane","Saillens, Ruben","Ruben Saillens","Evangélisation - Réponse à l'appel"
"Ailes de la Foi",264,"Grâce, douce parole.",,"Tell Me the Old, Old Story","Doane, William Howard","William Howard Doane","Saillens, Ruben","Ruben Saillens","La Bible"
"Ailes de la Foi",265,"Seigneur, que la terre entière.","Après la nuit vient l'aurore",,," ","Saillens, Ruben","Ruben Saillens","Réveil"
"Ailes de la Foi",266,"Parais, étoile du matin.","Etoile céleste",,"Mendelssohn, Felix","Felix Mendelssohn","Cantiques du Réveil","Cantiques du Réveil","Réveil"
"Ailes de la Foi",267,"Sors du sommeil.","Réveille-toi",,"Wilson, F.","F. Wilson","Saillens, Ruben","Ruben Saillens","Réveil"
"Ailes de la Foi",268,"À travers la porte.","Amour insondable",,"Songs and Solos","Songs and Solos","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",269,"Je l'ai trouvé.",,,"Stebbins, George Coles","George Coles Stebbins","Rochedieu, Charles","Charles Rochedieu","Assurance du salut"
"Ailes de la Foi",270,"Je ne sais pourquoi dans sa grâce.","Mais je sais qu'en Lui","I know","Mac Granahan, James","James Mac Granahan","Guillod, Georges","Georges Guillod","Assurance du salut"
"Ailes de la Foi",271,"Jésus, du fardeau de la loi.","Libre en regardant au Calvaire","Free from the Law, O Happy Condition","Bliss, Philip-Paul","Philip-Paul Bliss","Sagnol, E.","E. Sagnol","Assurance du salut"
"Ailes de la Foi",272,"Je suis à Toi.",,,"Bonnet, Louis","Louis Bonnet","Scherer, Edmond","Edmond Scherer","Assurance du salut"
"Ailes de la Foi",273,"Je suis scellé pour la gloire.","Jésus, mon ami suprême",,"Brentano, Clemens","Clemens Brentano",," ","Assurance du salut"
"Ailes de la Foi",274,"O honte, ô mémoire cruelle.",,,"Ambresin, Fr.","Fr. Ambresin","Monod, Théodore","Théodore Monod","Assurance du salut"
"Ailes de la Foi",275,"Il m'a sauvé.",,,"Plantation Songs","Plantation Songs","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",276,"Jésus, par ton sang précieux.","Blanc, plus blanc que neige",,"Perbius, H.-S.","H.-S. Perbius","Humbert, Mlle Amélie","Mlle Amélie Humbert","Assurance du salut"
"Ailes de la Foi",277,"O Fils de Dieu, quand ta lumière.",,"With all my heart my thangs I bring","Bortniansky, Dimitri","Dimitri Bortniansky","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",278,"Pour tous la source est ouverte.",,"Tantum ergo","Webbe, Samuel","Samuel Webbe","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",279,"Source féconde, salut du monde.","Oui, je puis croire",,"Mélodie anglaise","Mélodie anglaise","Pulsford, Luc","Luc Pulsford","Assurance du salut"
"Ailes de la Foi",280,"Lorsqu'à Jésus…","Il faut naître de nouveau","Ye must be born again","Stebbins, George Coles","George Coles Stebbins","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",281,"Béni soit le jour…",,,," ","André, Alfred","Alfred André","Assurance du salut"
"Ailes de la Foi",282,"Grand Dieu, ta souveraine grâce.",,,"Schicht, Johann Gottfried","Johann Gottfried Schicht","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",283,"L'Eternel est ma part.",,,"Recueil de Berne","Recueil de Berne","Merle d'Auvigné","Merle d'Auvigné","Assurance du salut"
"Ailes de la Foi",284,"C'en est fait, ô Jésus.",,,"Malan, César","César Malan","Malan, César","César Malan","Assurance du salut"
"Ailes de la Foi",285,"Salut, salut pour tous.",,,"Malan, César","César Malan","Saillens, Ruben","Ruben Saillens","Assurance du salut"
"Ailes de la Foi",286,"Jésus aujourd'hui m'appelle.",,,"Mozart, Wolfgang Amadeus","Wolfgang Amadeus Mozart","Glardon, Auguste","Auguste Glardon","Assurance du salut"
"Ailes de la Foi",287,"À Toi mon Dieu, je m'abandonne.","Prends Seigneur, prends toute ma vie",,"Guillod, Georges","Georges Guillod","Guillod, Georges","Georges Guillod","Consécration"
"Ailes de la Foi",288,"Prends ma vie, elle doit être.",,"Evening prayer","Stebbins, George Coles","George Coles Stebbins","Saillens, Ruben","Ruben Saillens","Consécration"
"Ailes de la Foi",289,"C'est mon joyeux service.","Accepte mon offrande","My all is on the altar","Knapp, Aline-J.-F.","Aline-J.-F. Knapp","Monod, Théodore","Théodore Monod","Consécration"
"Ailes de la Foi",290,"Mon corps, mon coeur, mon âme.","Reçois mon sacrifice","My all is on the altar","Knapp, Aline-J.-F.","Aline-J.-F. Knapp","Fisch, Auguste","Auguste Fisch","Consécration"
"Ailes de la Foi",291,"À Toi mon Dieu, je me donne.",,,"Mendelssohn, Felix","Felix Mendelssohn","Monod, Edouard","Edouard Monod","Consécration"
"Ailes de la Foi",292,"Entre tes mains j'abandonne.","Oui, prends tout, Seigneur","I surrender all","Weeden, Winfield Scott","Winfield Scott Weeden","Rochedieu, Charles","Charles Rochedieu","Consécration"
"Ailes de la Foi",293,"Au pied de ta croix sanglante.","Le parfait bonheur","I Surrender All ","Weeden, Winfield Scott","Winfield Scott Weeden","Budry, Edmond Louis","Edmond Louis Budry","Consécration"
"Ailes de la Foi",294,"Que tout genou fléchisse.",,,"Nevin, George Balch","George Balch Nevin","Pélaz, Adèle","Adèle Pélaz","Consécration"
"Ailes de la Foi",295,"À Jésus je m abandonne.","Compter sur lui d'heure en heure","Hark! The Herald Angels Sing","Mendelssohn, Felix","Felix Mendelssohn","Glardon, Auguste","Auguste Glardon","Consécration"
"Ailes de la Foi",296,"Lève-toi, vaillante armée.",,"Hark! The Herald Angels Sing","Mendelssohn, Felix","Felix Mendelssohn","Bersier, Eugène","Eugène Bersier","Consécration"
"Ailes de la Foi",297,"J'ai tout quitté pour te suivre.",,"Lord, with glowing heart I'd praise Thee","Smart, Henry Thomas","Henry Thomas Smart","Saillens, Ruben","Ruben Saillens","Consécration"
"Ailes de la Foi",298,"Livre saint, céleste livre.","Mon plus précieux trésor","Lord, with glowing heart I'd praise Thee","Smart, Henry Thomas","Henry Thomas Smart","Rochedieu, Charles","Charles Rochedieu","La Bible"
"Ailes de la Foi",299,"Le silence et le mystère.","Jésus, Roi des rois","Lord, with glowing heart I'd praise Thee","Smart, Henry Thomas","Henry Thomas Smart","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",300,"Nous sommes au Seigneur.",,,"Haydn, Joseph","Joseph Haydn","Chatelanat, Charles","Charles Chatelanat","Consécration"
"Ailes de la Foi",301,"Doux Agneau sans tache.",,"In the Hour of Trial","Dykes, John Bacchus","John Bacchus Dykes","Saillens, Ruben","Ruben Saillens","Consécration"
"Ailes de la Foi",302,"Jusqu à la mort.",,,"Air américain","Air américain","Saillens, Ruben","Ruben Saillens","Consécration"
"Ailes de la Foi",303,"Seigneur, ta grâce m'appelle.",,,"Schulz, K.","K. Schulz","Budry, Edmond Louis","Edmond Louis Budry","Consécration"
"Ailes de la Foi",304,"O jour béni.",,,"Hainlin, Johann Ludwig Friedrich","Johann Ludwig Friedrich Hainlin","Thomas, S.","S. Thomas","Consécration"
"Ailes de la Foi",305,"Toujours ta divine présence.","Où tu voudras, je veux te suivre",,"Harkness, Robert","Robert Harkness","Rochedieu, Charles","Charles Rochedieu","Consécration"
"Ailes de la Foi",306,"O Fils de Dieu, mon Sauveur bien-aimé.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Chavannes, Frédéric","Frédéric Chavannes","Consécration"
"Ailes de la Foi",307,"Qu'il fait bon à ton service.","Prends ô Jésus, prends ma vie",,"Russel","Russel","Humbert, Mlle Amélie","Mlle Amélie Humbert","Consécration"
"Ailes de la Foi",308,"Rends-moi captif, Seigneur.",,"Not what my hands have done","Martin, George William","George William Martin","Saillens, Ruben ; d'après Matheson, George","Ruben Saillens ; d'après George Matheson","Consécration"
"Ailes de la Foi",309,"Abandonne ta vie.",,,"Schmidlin, Johannes","Johannes Schmidlin","Gerhardt, Paul","Paul Gerhardt","Consécration"
"Ailes de la Foi",310,"Je veux t'aimer.",,,"Naegeli, Hans Georg","Hans Georg Naegeli","Lutteroth, Mme","Mme Lutteroth","Consécration"
"Ailes de la Foi",311,"Ah ! que je ne sois pas.",,,"Rousseau, Jean-Jacques","Jean-Jacques Rousseau","Lutteroth, Henri","Henri Lutteroth","Consécration"
"Ailes de la Foi",312,"Ah ! donne à mon âme.",,,"Bliss, Philip-Paul","Philip-Paul Bliss","Monod, Théodore","Théodore Monod","Sanctification"
